,name,CEFR,Error_type
46934,2017_DPe_38_2.txt,B1+,Spelling
46935,2017_DPe_38_2.txt,B1+,Spelling
46936,2017_DPe_38_2.txt,B1+,Spelling
46937,2017_DPe_38_2.txt,B1+,Punctuation
46938,2017_DPe_38_2.txt,B1+,Spelling
46939,2017_DPe_38_2.txt,B1+,Referential device
46940,2017_DPe_38_2.txt,B1+,Capitalisation
46941,2017_DPe_38_2.txt,B1+,Agreement
46942,2017_DPe_38_2.txt,B1+,Spelling
46943,2017_DPe_38_2.txt,B1+,Articles
46944,2017_DPe_38_2.txt,B1+,Spelling
46945,2017_DPe_38_2.txt,B1+,Prepositions
46946,2017_DPe_38_2.txt,B1+,Spelling
46947,2017_DPe_38_2.txt,B1+,Choice of lexical item
46948,2017_DPe_38_2.txt,B1+,Punctuation
46949,2017_DPe_38_2.txt,B1+,Verb pattern
46950,2017_DPe_38_2.txt,B1+,Choice of lexical item
46951,2017_DPe_38_2.txt,B1+,Spelling
46952,2017_DPe_38_2.txt,B1+,Choice of lexical item
46953,2017_DPe_38_2.txt,B1+,Spelling
46954,2017_DPe_38_2.txt,B1+,Articles
46955,2017_DPe_38_2.txt,B1+,Prepositions
46956,2017_DPe_38_2.txt,B1+,Capitalisation
46957,2017_DPe_38_2.txt,B1+,Choice of lexical item
46958,2017_DPe_38_2.txt,B1+,Spelling
46959,2017_DPe_38_2.txt,B1+,Spelling
46960,2017_DPe_38_2.txt,B1+,Spelling
46961,2017_DPe_38_2.txt,B1+,Agreement
46962,2017_DPe_38_2.txt,B1+,Capitalisation
46963,2017_DPe_38_2.txt,B1+,Spelling
46987,2017_DPe_3_2.txt,B1+,Confusion of categories
46988,2017_DPe_3_2.txt,B1+,Capitalisation
46989,2017_DPe_3_2.txt,B1+,Punctuation
46990,2017_DPe_3_2.txt,B1+,Spelling
46991,2017_DPe_3_2.txt,B1+,Spelling
46992,2017_DPe_3_2.txt,B1+,Punctuation
46993,2017_DPe_3_2.txt,B1+,Spelling
46994,2017_DPe_3_2.txt,B1+,Punctuation
46995,2017_DPe_3_2.txt,B1+,Modals
46996,2017_DPe_3_2.txt,B1+,Articles
46997,2017_DPe_3_2.txt,B1+,Spelling
46998,2017_DPe_3_2.txt,B1+,Possessive form of a noun
46999,2017_DPe_3_2.txt,B1+,Noun number
47000,2017_DPe_3_2.txt,B1+,Spelling
47001,2017_DPe_3_2.txt,B1+,Word order
47002,2017_DPe_3_2.txt,B1+,Spelling
47003,2017_DPe_3_2.txt,B1+,Spelling
47004,2017_DPe_3_2.txt,B1+,Agreement
47005,2017_DPe_3_2.txt,B1+,Spelling
47006,2017_DPe_3_2.txt,B1+,Agreement
47007,2017_DPe_3_2.txt,B1+,Prepositions
47008,2017_DPe_3_2.txt,B1+,Spelling
47009,2017_DPe_3_2.txt,B1+,Punctuation
47010,2017_DPe_3_2.txt,B1+,Spelling
47011,2017_DPe_3_2.txt,B1+,Spelling
47012,2017_DPe_3_2.txt,B1+,Choice of lexical item
47013,2017_DPe_3_2.txt,B1+,Possessive form of a noun
47014,2017_DPe_3_2.txt,B1+,Punctuation
47015,2017_DPe_3_2.txt,B1+,Redundant component in clause or sentence
47039,2017_DPe_40_2.txt,B2,Punctuation
47040,2017_DPe_40_2.txt,B2,Punctuation
47041,2017_DPe_40_2.txt,B2,Spelling
47042,2017_DPe_40_2.txt,B2,Spelling
47043,2017_DPe_40_2.txt,B2,Capitalisation
47044,2017_DPe_40_2.txt,B2,Capitalisation
47045,2017_DPe_40_2.txt,B2,Spelling
47046,2017_DPe_40_2.txt,B2,Capitalisation
47047,2017_DPe_40_2.txt,B2,Articles
47048,2017_DPe_40_2.txt,B2,Relative clauses
47049,2017_DPe_40_2.txt,B2,Noun number
47050,2017_DPe_40_2.txt,B2,Spelling
47051,2017_DPe_40_2.txt,B2,Choice of lexical item
47052,2017_DPe_40_2.txt,B2,Choice of lexical item
47053,2017_DPe_40_2.txt,B2,Spelling
47054,2017_DPe_40_2.txt,B2,Choice of lexical item
47055,2017_DPe_40_2.txt,B2,Spelling
47056,2017_DPe_40_2.txt,B2,Spelling
47057,2017_DPe_40_2.txt,B2,Prepositions
47058,2017_DPe_40_2.txt,B2,Articles
47059,2017_DPe_40_2.txt,B2,Prepositions
47060,2017_DPe_40_2.txt,B2,Spelling
47061,2017_DPe_40_2.txt,B2,Articles
47062,2017_DPe_40_2.txt,B2,Spelling
47128,2017_DPe_42_2.txt,B2+,Choice of lexical item
47129,2017_DPe_42_2.txt,B2+,Spelling
47130,2017_DPe_42_2.txt,B2+,Confusion of categories
47131,2017_DPe_42_2.txt,B2+,Choice of lexical item
47132,2017_DPe_42_2.txt,B2+,Pronouns
47133,2017_DPe_42_2.txt,B2+,Spelling
47134,2017_DPe_42_2.txt,B2+,Spelling
47135,2017_DPe_42_2.txt,B2+,Prepositions
47136,2017_DPe_42_2.txt,B2+,Spelling
47137,2017_DPe_42_2.txt,B2+,Spelling
47138,2017_DPe_42_2.txt,B2+,Prepositions
47139,2017_DPe_42_2.txt,B2+,Punctuation
47140,2017_DPe_42_2.txt,B2+,Choice of tense
47141,2017_DPe_42_2.txt,B2+,Noun number
47142,2017_DPe_42_2.txt,B2+,Agreement
47143,2017_DPe_42_2.txt,B2+,Choice of lexical item
47144,2017_DPe_42_2.txt,B2+,Articles
47145,2017_DPe_42_2.txt,B2+,Articles
47146,2017_DPe_42_2.txt,B2+,Spelling
47147,2017_DPe_42_2.txt,B2+,Spelling
47148,2017_DPe_42_2.txt,B2+,Choice of lexical item
47149,2017_DPe_42_2.txt,B2+,Articles
47150,2017_DPe_42_2.txt,B2+,Verb pattern
47179,2017_DPe_43_2.txt,B2+,Word choice
47180,2017_DPe_43_2.txt,B2+,Verb pattern
47181,2017_DPe_43_2.txt,B2+,Modals
47182,2017_DPe_43_2.txt,B2+,Choice of lexical item
47183,2017_DPe_43_2.txt,B2+,Articles
47184,2017_DPe_43_2.txt,B2+,Word order
47185,2017_DPe_43_2.txt,B2+,Articles
47186,2017_DPe_43_2.txt,B2+,Articles
47187,2017_DPe_43_2.txt,B2+,Punctuation
47188,2017_DPe_43_2.txt,B2+,Articles
47189,2017_DPe_43_2.txt,B2+,Derivation
47190,2017_DPe_43_2.txt,B2+,Derivation
47191,2017_DPe_43_2.txt,B2+,Choice of lexical item
47192,2017_DPe_43_2.txt,B2+,Choice of lexical item
47193,2017_DPe_43_2.txt,B2+,"Change, addition, deletion of a part of collocation"
47194,2017_DPe_43_2.txt,B2+,Articles
47195,2017_DPe_43_2.txt,B2+,Verb pattern
47196,2017_DPe_43_2.txt,B2+,Spelling
47197,2017_DPe_43_2.txt,B2+,Spelling
47198,2017_DPe_43_2.txt,B2+,Agreement
47199,2017_DPe_43_2.txt,B2+,Choice of lexical item
47200,2017_DPe_43_2.txt,B2+,Punctuation
47201,2017_DPe_43_2.txt,B2+,Capitalisation
47202,2017_DPe_43_2.txt,B2+,Articles
47203,2017_DPe_43_2.txt,B2+,Spelling
47204,2017_DPe_43_2.txt,B2+,Derivation
47205,2017_DPe_43_2.txt,B2+,Prepositions
47225,2017_DPe_44_2.txt,B1,Articles
47226,2017_DPe_44_2.txt,B1,Spelling
47227,2017_DPe_44_2.txt,B1,Punctuation
47228,2017_DPe_44_2.txt,B1,Spelling
47229,2017_DPe_44_2.txt,B1,"Change, addition, deletion of a part of collocation"
47230,2017_DPe_44_2.txt,B1,Punctuation
47231,2017_DPe_44_2.txt,B1,Confusion of categories
47232,2017_DPe_44_2.txt,B1,Choice of lexical item
47233,2017_DPe_44_2.txt,B1,Spelling
47234,2017_DPe_44_2.txt,B1,Articles
47235,2017_DPe_44_2.txt,B1,Choice of lexical item
47236,2017_DPe_44_2.txt,B1,Spelling
47237,2017_DPe_44_2.txt,B1,Punctuation
47238,2017_DPe_44_2.txt,B1,Spelling
47239,2017_DPe_44_2.txt,B1,Agreement
47240,2017_DPe_44_2.txt,B1,Absence of a component in clause or sentence
47241,2017_DPe_44_2.txt,B1,Articles
47242,2017_DPe_44_2.txt,B1,Punctuation
47243,2017_DPe_44_2.txt,B1,Punctuation
47244,2017_DPe_44_2.txt,B1,Spelling
47245,2017_DPe_44_2.txt,B1,Spelling
47246,2017_DPe_44_2.txt,B1,Confusion of categories
47247,2017_DPe_44_2.txt,B1,Prepositions
47248,2017_DPe_44_2.txt,B1,Derivational affixes
47249,2017_DPe_44_2.txt,B1,Spelling
47276,2017_DPe_45_2.txt,B2,Articles
47277,2017_DPe_45_2.txt,B2,Spelling
47278,2017_DPe_45_2.txt,B2,Spelling
47279,2017_DPe_45_2.txt,B2,Articles
47280,2017_DPe_45_2.txt,B2,Punctuation
47281,2017_DPe_45_2.txt,B2,Articles
47282,2017_DPe_45_2.txt,B2,Spelling
47283,2017_DPe_45_2.txt,B2,Punctuation
47284,2017_DPe_45_2.txt,B2,Absence of a component in clause or sentence
47285,2017_DPe_45_2.txt,B2,Articles
47286,2017_DPe_45_2.txt,B2,Derivational affixes
47287,2017_DPe_45_2.txt,B2,Capitalisation
47288,2017_DPe_45_2.txt,B2,Spelling
47289,2017_DPe_45_2.txt,B2,Negation
47290,2017_DPe_45_2.txt,B2,Choice of tense
47291,2017_DPe_45_2.txt,B2,Spelling
47292,2017_DPe_45_2.txt,B2,Spelling
47293,2017_DPe_45_2.txt,B2,Punctuation
47294,2017_DPe_45_2.txt,B2,Spelling
47295,2017_DPe_45_2.txt,B2,Punctuation
47296,2017_DPe_45_2.txt,B2,Articles
47312,2017_DPe_46_2.txt,B1+,Verb pattern
47313,2017_DPe_46_2.txt,B1+,Choice of tense
47314,2017_DPe_46_2.txt,B1+,Prepositions
47315,2017_DPe_46_2.txt,B1+,Spelling
47316,2017_DPe_46_2.txt,B1+,Spelling
47317,2017_DPe_46_2.txt,B1+,Articles
47318,2017_DPe_46_2.txt,B1+,Negation
47319,2017_DPe_46_2.txt,B1+,Punctuation
47320,2017_DPe_46_2.txt,B1+,Referential device
47321,2017_DPe_46_2.txt,B1+,Voice
47322,2017_DPe_46_2.txt,B1+,Spelling
47323,2017_DPe_46_2.txt,B1+,Spelling
47324,2017_DPe_46_2.txt,B1+,Spelling
47325,2017_DPe_46_2.txt,B1+,Articles
47326,2017_DPe_46_2.txt,B1+,Choice of lexical item
47327,2017_DPe_46_2.txt,B1+,Derivation
47328,2017_DPe_46_2.txt,B1+,Spelling
47329,2017_DPe_46_2.txt,B1+,Choice of lexical item
47343,2017_DPe_47_2.txt,B1+,Prepositional noun
47344,2017_DPe_47_2.txt,B1+,Verb pattern
47345,2017_DPe_47_2.txt,B1+,"Change, addition, deletion of a part of collocation"
47346,2017_DPe_47_2.txt,B1+,Spelling
47347,2017_DPe_47_2.txt,B1+,Noun number
47348,2017_DPe_47_2.txt,B1+,Verb pattern
47349,2017_DPe_47_2.txt,B1+,Spelling
47350,2017_DPe_47_2.txt,B1+,Derivation
47351,2017_DPe_47_2.txt,B1+,Articles
47352,2017_DPe_47_2.txt,B1+,Noun number
47353,2017_DPe_47_2.txt,B1+,Possessive form of a noun
47354,2017_DPe_47_2.txt,B1+,Spelling
47355,2017_DPe_47_2.txt,B1+,Relative clauses
47356,2017_DPe_47_2.txt,B1+,Articles
47357,2017_DPe_47_2.txt,B1+,Voice
47358,2017_DPe_47_2.txt,B1+,Articles
47359,2017_DPe_47_2.txt,B1+,Punctuation
47360,2017_DPe_47_2.txt,B1+,Choice of lexical item
47361,2017_DPe_47_2.txt,B1+,Spelling
47362,2017_DPe_47_2.txt,B1+,Capitalisation
47398,2017_DPe_48_2.txt,B1+,Articles
47399,2017_DPe_48_2.txt,B1+,Capitalisation
47400,2017_DPe_48_2.txt,B1+,Spelling
47401,2017_DPe_48_2.txt,B1+,Referential device
47402,2017_DPe_48_2.txt,B1+,Derivational affixes
47403,2017_DPe_48_2.txt,B1+,Verb pattern
47404,2017_DPe_48_2.txt,B1+,Punctuation
47405,2017_DPe_48_2.txt,B1+,Articles
47406,2017_DPe_48_2.txt,B1+,Capitalisation
47407,2017_DPe_48_2.txt,B1+,Articles
47408,2017_DPe_48_2.txt,B1+,Possessive form of a noun
47409,2017_DPe_48_2.txt,B1+,Participle or gerund construction
47410,2017_DPe_48_2.txt,B1+,Articles
47411,2017_DPe_48_2.txt,B1+,Spelling
47412,2017_DPe_48_2.txt,B1+,Confusion of categories
47413,2017_DPe_48_2.txt,B1+,Agreement
47414,2017_DPe_48_2.txt,B1+,Articles
47415,2017_DPe_48_2.txt,B1+,Redundant component in clause or sentence
47416,2017_DPe_48_2.txt,B1+,Punctuation
47417,2017_DPe_48_2.txt,B1+,Capitalisation
47418,2017_DPe_48_2.txt,B1+,Derivational affixes
47419,2017_DPe_48_2.txt,B1+,Confusion of categories
47420,2017_DPe_48_2.txt,B1+,Articles
47421,2017_DPe_48_2.txt,B1+,Choice of lexical item
47422,2017_DPe_48_2.txt,B1+,Punctuation
47423,2017_DPe_48_2.txt,B1+,Articles
47424,2017_DPe_48_2.txt,B1+,Articles
47425,2017_DPe_48_2.txt,B1+,Choice of lexical item
47426,2017_DPe_48_2.txt,B1+,Referential device
47427,2017_DPe_48_2.txt,B1+,Agreement
47428,2017_DPe_48_2.txt,B1+,Spelling
47429,2017_DPe_48_2.txt,B1+,Articles
47430,2017_DPe_48_2.txt,B1+,Spelling
47431,2017_DPe_48_2.txt,B1+,Choice of lexical item
47451,2017_DPe_49_2.txt,B1,Verb pattern
47452,2017_DPe_49_2.txt,B1,Articles
47453,2017_DPe_49_2.txt,B1,Capitalisation
47454,2017_DPe_49_2.txt,B1,Spelling
47455,2017_DPe_49_2.txt,B1,Verb pattern
47456,2017_DPe_49_2.txt,B1,Derivation
47457,2017_DPe_49_2.txt,B1,Spelling
47458,2017_DPe_49_2.txt,B1,Verb pattern
47459,2017_DPe_49_2.txt,B1,Referential device
47460,2017_DPe_49_2.txt,B1,Articles
47461,2017_DPe_49_2.txt,B1,"Change, addition, deletion of a part of collocation"
47462,2017_DPe_49_2.txt,B1,Articles
47463,2017_DPe_49_2.txt,B1,Articles
47464,2017_DPe_49_2.txt,B1,Articles
47465,2017_DPe_49_2.txt,B1,"Change, addition, deletion of a part of collocation"
47466,2017_DPe_49_2.txt,B1,Punctuation
47467,2017_DPe_49_2.txt,B1,Articles
47468,2017_DPe_49_2.txt,B1,Spelling
47469,2017_DPe_49_2.txt,B1,Articles
47470,2017_DPe_49_2.txt,B1,Choice of lexical item
47471,2017_DPe_49_2.txt,B1,Articles
47472,2017_DPe_49_2.txt,B1,Articles
47473,2017_DPe_49_2.txt,B1,Choice of lexical item
47474,2017_DPe_49_2.txt,B1,Articles
47486,2017_DPe_50_2.txt,B2+,Derivational affixes
47487,2017_DPe_50_2.txt,B2+,Spelling
47488,2017_DPe_50_2.txt,B2+,Spelling
47489,2017_DPe_50_2.txt,B2+,Articles
47490,2017_DPe_50_2.txt,B2+,Punctuation
47491,2017_DPe_50_2.txt,B2+,Choice of lexical item
47492,2017_DPe_50_2.txt,B2+,Articles
47493,2017_DPe_50_2.txt,B2+,Redundant component in clause or sentence
47494,2017_DPe_50_2.txt,B2+,Articles
47495,2017_DPe_50_2.txt,B2+,"Change, addition, deletion of a part of collocation"
47496,2017_DPe_50_2.txt,B2+,Prepositions
47497,2017_DPe_50_2.txt,B2+,Punctuation
47498,2017_DPe_50_2.txt,B2+,Articles
47499,2017_DPe_50_2.txt,B2+,Agreement
47500,2017_DPe_50_2.txt,B2+,Spelling
47501,2017_DPe_50_2.txt,B2+,Prepositions
47517,2017_DPe_51_2.txt,B2+,Punctuation
47518,2017_DPe_51_2.txt,B2+,Negation
47519,2017_DPe_51_2.txt,B2+,Agreement
47520,2017_DPe_51_2.txt,B2+,Spelling
47521,2017_DPe_51_2.txt,B2+,Spelling
47522,2017_DPe_51_2.txt,B2+,Spelling
47523,2017_DPe_51_2.txt,B2+,Punctuation
47524,2017_DPe_51_2.txt,B2+,Spelling
47525,2017_DPe_51_2.txt,B2+,Punctuation
47526,2017_DPe_51_2.txt,B2+,Verb pattern
47527,2017_DPe_51_2.txt,B2+,Spelling
47528,2017_DPe_51_2.txt,B2+,Spelling
47529,2017_DPe_51_2.txt,B2+,Derivational affixes
47530,2017_DPe_51_2.txt,B2+,Spelling
47531,2017_DPe_51_2.txt,B2+,Prepositions
47532,2017_DPe_51_2.txt,B2+,Choice of lexical item
47533,2017_DPe_51_2.txt,B2+,Absence of a component in clause or sentence
47534,2017_DPe_52_2.txt,B1+,Spelling
47535,2017_DPe_52_2.txt,B1+,Spelling
47536,2017_DPe_52_2.txt,B1+,Articles
47537,2017_DPe_52_2.txt,B1+,Relative clauses
47538,2017_DPe_52_2.txt,B1+,Noun number
47539,2017_DPe_52_2.txt,B1+,Spelling
47540,2017_DPe_52_2.txt,B1+,Spelling
47541,2017_DPe_52_2.txt,B1+,Relative clauses
47542,2017_DPe_52_2.txt,B1+,Relative clauses
47543,2017_DPe_52_2.txt,B1+,Choice of lexical item
47544,2017_DPe_52_2.txt,B1+,Spelling
47579,2017_DPe_53_2.txt,B2+,Punctuation
47580,2017_DPe_53_2.txt,B2+,Word order
47581,2017_DPe_53_2.txt,B2+,Absence of a component in clause or sentence
47582,2017_DPe_53_2.txt,B2+,Punctuation
47583,2017_DPe_53_2.txt,B2+,Verb pattern
47584,2017_DPe_53_2.txt,B2+,Punctuation
47585,2017_DPe_53_2.txt,B2+,Articles
47586,2017_DPe_53_2.txt,B2+,Voice
47587,2017_DPe_53_2.txt,B2+,Choice of lexical item
47588,2017_DPe_53_2.txt,B2+,Prepositions
47589,2017_DPe_53_2.txt,B2+,Prepositions
47590,2017_DPe_53_2.txt,B2+,Agreement
47591,2017_DPe_53_2.txt,B2+,Absence of necessary explanation or detail
47592,2017_DPe_53_2.txt,B2+,Noun number
47593,2017_DPe_53_2.txt,B2+,Choice of lexical item
47594,2017_DPe_54_2.txt,B1+,Articles
47595,2017_DPe_54_2.txt,B1+,Parallel constructions
47596,2017_DPe_54_2.txt,B1+,Agreement
47597,2017_DPe_54_2.txt,B1+,Relative clauses
47598,2017_DPe_54_2.txt,B1+,Absence of a component in clause or sentence
47599,2017_DPe_54_2.txt,B1+,Verb pattern
47600,2017_DPe_54_2.txt,B1+,Countable/uncountable
47601,2017_DPe_54_2.txt,B1+,Punctuation
47602,2017_DPe_54_2.txt,B1+,Agreement
47603,2017_DPe_54_2.txt,B1+,Choice of lexical item
47604,2017_DPe_54_2.txt,B1+,Articles
47605,2017_DPe_54_2.txt,B1+,Prepositions
47606,2017_DPe_54_2.txt,B1+,Agreement
47607,2017_DPe_54_2.txt,B1+,Prepositions
47608,2017_DPe_54_2.txt,B1+,Punctuation
47609,2017_DPe_54_2.txt,B1+,Punctuation
47610,2017_DPe_54_2.txt,B1+,Spelling
47611,2017_DPe_54_2.txt,B1+,Spelling
47612,2017_DPe_54_2.txt,B1+,Confusion of categories
47613,2017_DPe_54_2.txt,B1+,Tense form
47614,2017_DPe_54_2.txt,B1+,Countable/uncountable
47615,2017_DPe_54_2.txt,B1+,Spelling
47616,2017_DPe_54_2.txt,B1+,Absence of a component in clause or sentence
47617,2017_DPe_54_2.txt,B1+,Spelling
47618,2017_DPe_54_2.txt,B1+,Prepositions
47619,2017_DPe_54_2.txt,B1+,Participle or gerund construction
47620,2017_DPe_54_2.txt,B1+,Punctuation
47621,2017_DPe_54_2.txt,B1+,Choice of lexical item
47622,2017_DPe_54_2.txt,B1+,Prepositions
47642,2017_DPe_56_2.txt,B1,Prepositions
47643,2017_DPe_56_2.txt,B1,Capitalisation
47644,2017_DPe_56_2.txt,B1,Spelling
47645,2017_DPe_56_2.txt,B1,Spelling
47646,2017_DPe_56_2.txt,B1,Articles
47647,2017_DPe_56_2.txt,B1,Confusion of categories
47648,2017_DPe_56_2.txt,B1,Spelling
47649,2017_DPe_56_2.txt,B1,Prepositions
47650,2017_DPe_56_2.txt,B1,Articles
47651,2017_DPe_56_2.txt,B1,Choice of lexical item
47652,2017_DPe_56_2.txt,B1,Articles
47653,2017_DPe_56_2.txt,B1,Articles
47654,2017_DPe_56_2.txt,B1,Articles
47655,2017_DPe_56_2.txt,B1,Spelling
47656,2017_DPe_56_2.txt,B1,Spelling
47657,2017_DPe_56_2.txt,B1,Punctuation
47658,2017_DPe_56_2.txt,B1,Choice of tense
47659,2017_DPe_56_2.txt,B1,Tense form
47660,2017_DPe_56_2.txt,B1,Articles
47661,2017_DPe_56_2.txt,B1,Articles
47662,2017_DPe_56_2.txt,B1,Articles
47663,2017_DPe_56_2.txt,B1,Punctuation
47664,2017_DPe_56_2.txt,B1,Articles
47665,2017_DPe_56_2.txt,B1,Articles
47666,2017_DPe_56_2.txt,B1,Articles
47667,2017_DPe_56_2.txt,B1,Punctuation
47668,2017_DPe_56_2.txt,B1,Articles
47669,2017_DPe_56_2.txt,B1,Prepositions
47670,2017_DPe_56_2.txt,B1,Spelling
47671,2017_DPe_56_2.txt,B1,Spelling
47672,2017_DPe_56_2.txt,B1,Spelling
47673,2017_DPe_56_2.txt,B1,Spelling
47674,2017_DPe_56_2.txt,B1,Spelling
47716,2017_DPe_57_2.txt,B1,Possessive form of a noun
47717,2017_DPe_57_2.txt,B1,Choice of lexical item
47718,2017_DPe_57_2.txt,B1,Choice of lexical item
47719,2017_DPe_57_2.txt,B1,Punctuation
47720,2017_DPe_57_2.txt,B1,Articles
47721,2017_DPe_57_2.txt,B1,Spelling
47722,2017_DPe_57_2.txt,B1,Verb pattern
47723,2017_DPe_57_2.txt,B1,Articles
47724,2017_DPe_57_2.txt,B1,Agreement
47725,2017_DPe_57_2.txt,B1,Agreement
47726,2017_DPe_57_2.txt,B1,Agreement
47727,2017_DPe_57_2.txt,B1,Punctuation
47728,2017_DPe_57_2.txt,B1,Agreement
47729,2017_DPe_57_2.txt,B1,Articles
47730,2017_DPe_57_2.txt,B1,Punctuation
47731,2017_DPe_57_2.txt,B1,Articles
47732,2017_DPe_57_2.txt,B1,Spelling
47733,2017_DPe_57_2.txt,B1,Prepositional noun
47734,2017_DPe_57_2.txt,B1,Agreement
47735,2017_DPe_57_2.txt,B1,Capitalisation
47736,2017_DPe_57_2.txt,B1,Choice of tense
47737,2017_DPe_57_2.txt,B1,Articles
47738,2017_DPe_57_2.txt,B1,Articles
47739,2017_DPe_57_2.txt,B1,Agreement
47740,2017_DPe_57_2.txt,B1,Infinitive construction
47741,2017_DPe_57_2.txt,B1,Punctuation
47742,2017_DPe_57_2.txt,B1,Articles
47768,2017_DPe_58_2.txt,B1+,Prepositions
47769,2017_DPe_58_2.txt,B1+,Choice of lexical item
47770,2017_DPe_58_2.txt,B1+,Punctuation
47771,2017_DPe_58_2.txt,B1+,Punctuation
47772,2017_DPe_58_2.txt,B1+,Spelling
47773,2017_DPe_58_2.txt,B1+,Punctuation
47774,2017_DPe_58_2.txt,B1+,Absence of a component in clause or sentence
47775,2017_DPe_58_2.txt,B1+,Absence of a component in clause or sentence
47776,2017_DPe_58_2.txt,B1+,Countable/uncountable
47777,2017_DPe_58_2.txt,B1+,Possessive form of a noun
47778,2017_DPe_58_2.txt,B1+,Prepositions
47779,2017_DPe_58_2.txt,B1+,Punctuation
47780,2017_DPe_58_2.txt,B1+,Punctuation
47781,2017_DPe_58_2.txt,B1+,Choice of tense
47782,2017_DPe_58_2.txt,B1+,Agreement
47783,2017_DPe_58_2.txt,B1+,Articles
47784,2017_DPe_58_2.txt,B1+,Articles
47785,2017_DPe_58_2.txt,B1+,Articles
47786,2017_DPe_58_2.txt,B1+,Spelling
47787,2017_DPe_58_2.txt,B1+,Prepositions
47788,2017_DPe_58_2.txt,B1+,Noun number
47789,2017_DPe_58_2.txt,B1+,Choice of lexical item
47790,2017_DPe_58_2.txt,B1+,Agreement
47791,2017_DPe_58_2.txt,B1+,Punctuation
47792,2017_DPe_58_2.txt,B1+,Spelling
47793,2017_DPe_58_2.txt,B1+,Articles
47794,2017_DPe_58_2.txt,B1+,Choice of tense
47795,2017_DPe_58_2.txt,B1+,Punctuation
47796,2017_DPe_58_2.txt,B1+,Choice of tense
47836,2017_DPe_59_2.txt,B1,Spelling
47837,2017_DPe_59_2.txt,B1,Agreement
47838,2017_DPe_59_2.txt,B1,Punctuation
47839,2017_DPe_59_2.txt,B1,Confusion of categories
47840,2017_DPe_59_2.txt,B1,Spelling
47841,2017_DPe_59_2.txt,B1,Choice of lexical item
47842,2017_DPe_59_2.txt,B1,Punctuation
47843,2017_DPe_59_2.txt,B1,Participle or gerund construction
47844,2017_DPe_59_2.txt,B1,Choice of lexical item
47845,2017_DPe_59_2.txt,B1,Choice of lexical item
47846,2017_DPe_59_2.txt,B1,Punctuation
47847,2017_DPe_59_2.txt,B1,Punctuation
47848,2017_DPe_59_2.txt,B1,Capitalisation
47849,2017_DPe_59_2.txt,B1,Punctuation
47850,2017_DPe_59_2.txt,B1,Agreement
47851,2017_DPe_59_2.txt,B1,Punctuation
47852,2017_DPe_59_2.txt,B1,Choice of lexical item
47853,2017_DPe_59_2.txt,B1,Spelling
47854,2017_DPe_59_2.txt,B1,Spelling
47855,2017_DPe_59_2.txt,B1,Spelling
47856,2017_DPe_59_2.txt,B1,Articles
47857,2017_DPe_59_2.txt,B1,Prepositions
47858,2017_DPe_59_2.txt,B1,Articles
47859,2017_DPe_59_2.txt,B1,Capitalisation
47860,2017_DPe_59_2.txt,B1,Agreement
47861,2017_DPe_59_2.txt,B1,Noun number
47862,2017_DPe_59_2.txt,B1,Articles
47863,2017_DPe_59_2.txt,B1,Verb pattern
47864,2017_DPe_59_2.txt,B1,Articles
47865,2017_DPe_59_2.txt,B1,Confusion of categories
47866,2017_DPe_59_2.txt,B1,Word order
47867,2017_DPe_59_2.txt,B1,Verb pattern
47868,2017_DPe_59_2.txt,B1,Confusion of categories
47869,2017_DPe_59_2.txt,B1,Agreement
47870,2017_DPe_59_2.txt,B1,Punctuation
47871,2017_DPe_59_2.txt,B1,Choice of lexical item
47872,2017_DPe_59_2.txt,B1,Agreement
47873,2017_DPe_59_2.txt,B1,Agreement
47887,2017_DPe_5_2.txt,B1+,Redundant component in clause or sentence
47888,2017_DPe_5_2.txt,B1+,Choice of tense
47889,2017_DPe_5_2.txt,B1+,Spelling
47890,2017_DPe_5_2.txt,B1+,Spelling
47891,2017_DPe_5_2.txt,B1+,Capitalisation
47892,2017_DPe_5_2.txt,B1+,Agreement
47893,2017_DPe_5_2.txt,B1+,Spelling
47894,2017_DPe_5_2.txt,B1+,Verb pattern
47895,2017_DPe_5_2.txt,B1+,Agreement
47896,2017_DPe_5_2.txt,B1+,Prepositions
47897,2017_DPe_5_2.txt,B1+,Punctuation
47898,2017_DPe_5_2.txt,B1+,Articles
47899,2017_DPe_5_2.txt,B1+,Articles
47900,2017_DPe_5_2.txt,B1+,Punctuation
47901,2017_DPe_5_2.txt,B1+,Choice of lexical item
47933,2017_DPe_60_2.txt,B1+,Punctuation
47934,2017_DPe_60_2.txt,B1+,Punctuation
47935,2017_DPe_60_2.txt,B1+,Punctuation
47936,2017_DPe_60_2.txt,B1+,Spelling
47937,2017_DPe_60_2.txt,B1+,Relative clauses
47938,2017_DPe_60_2.txt,B1+,Word order
47939,2017_DPe_60_2.txt,B1+,Relative clauses
47940,2017_DPe_60_2.txt,B1+,Punctuation
47941,2017_DPe_60_2.txt,B1+,Modals
47942,2017_DPe_60_2.txt,B1+,Articles
47943,2017_DPe_60_2.txt,B1+,Choice of lexical item
47944,2017_DPe_60_2.txt,B1+,Punctuation
47945,2017_DPe_60_2.txt,B1+,Modals
47946,2017_DPe_60_2.txt,B1+,Choice of tense
47947,2017_DPe_60_2.txt,B1+,Spelling
47948,2017_DPe_60_2.txt,B1+,Spelling
47949,2017_DPe_60_2.txt,B1+,Punctuation
